$PASHR,HPR,155525.40,52.24299,0.12762,-0.02478,0.0023,0.0006,0,0,2.000,*05
$PASHR,HPR,155525.60,52.24209,0.12542,-0.04266,0.0023,0.0015,0,0,2.000,*03
$PASHR,HPR,155525.70,52.24404,0.11945,-0.04190,0.0023,0.0022,0,0,2.000,*0F
$PASHR,HPR,155525.80,52.24914,0.13212,-0.02637,0.0023,0.0020,0,0,2.000,*09
$PASHR,HPR,155526.00,52.24190,0.12372,-0.03046,0.0023,0.0018,0,0,2.000,*0A
$PASHR,HPR,155526.10,52.24719,0.10337,-0.07201,0.0020,0.0025,0,0,2.000,*07
$PASHR,HPR,155526.30,52.24072,0.07121,-0.06546,0.0020,0.0033,0,0,2.000,*0E
$PASHR,HPR,155526.40,52.24063,0.13637,-0.02217,0.0021,0.0024,0,0,2.000,*0C
$PASHR,HPR,155526.50,52.24946,0.09740,-0.08206,0.0021,0.0030,0,0,2.000,*06
$PASHR,HPR,155526.70,52.24500,0.10491,-0.07310,0.0021,0.0019,0,0,2.000,*0F
$PASHR,HPR,155526.80,52.25124,0.10401,-0.06531,0.0021,0.0034,0,0,2.000,*01
$PASHR,HPR,155526.90,52.25130,0.10885,-0.02199,0.0021,0.0029,0,0,2.000,*0B
$PASHR,HPR,155527.00,52.24290,0.10478,-0.04388,0.0021,0.0021,0,0,2.000,*09
$PASHR,HPR,155527.10,52.25418,0.09360,-0.09154,0.0021,0.0021,0,0,2.000,*07
$PASHR,HPR,155527.20,52.24916,0.07353,-0.03793,0.0021,0.0027,0,0,2.000,*09
$PASHR,HPR,155527.40,52.25340,0.05509,-0.06185,0.0021,0.0026,0,0,2.000,*09
$PASHR,HPR,155527.50,52.23283,0.06370,-0.05911,0.0021,0.0010,0,0,2.000,*08
$PASHR,HPR,155527.60,52.25710,0.05098,-0.04536,0.0021,0.0027,0,0,2.000,*08
$PASHR,HPR,155527.80,52.23238,0.08888,-0.08302,0.0021,0.0018,0,0,2.000,*0A
$PASHR,HPR,155527.90,52.24726,0.03963,-0.04969,0.0021,0.0018,0,0,2.000,*02
$PASHR,HPR,155528.00,52.25471,0.06511,-0.03020,0.0021,0.0036,0,0,2.000,*07
$PASHR,HPR,155528.10,52.22518,0.13103,-0.05356,0.0022,0.0016,0,0,2.000,*09
$PASHR,HPR,155528.20,52.24290,0.12529,-0.08713,0.0022,0.0016,0,0,2.000,*0E
$PASHR,HPR,155528.30,52.23510,0.11600,-0.06928,0.0022,0.0015,0,0,2.000,*07
$PASHR,HPR,155528.50,52.25101,0.11337,-0.06373,0.0022,0.0028,0,0,2.000,*08
$PASHR,HPR,155528.60,52.24334,0.09540,-0.05252,0.0022,0.0012,0,0,2.000,*09
$PASHR,HPR,155528.80,52.24073,0.09521,-0.05895,0.0022,0.0022,0,0,2.000,*02
$PASHR,HPR,155528.90,52.24304,0.09406,-0.06835,0.0022,0.0017,0,0,2.000,*0B
$PASHR,HPR,155529.00,52.24231,0.09606,-0.05429,0.0022,0.0016,0,0,2.000,*05
$PASHR,HPR,155529.20,52.24850,0.12371,-0.06107,0.0023,0.0033,0,0,2.000,*09
$PASHR,HPR,155529.30,52.23830,0.09936,-0.04827,0.0023,0.0022,0,0,2.000,*03
$PASHR,HPR,155529.50,52.25006,0.13419,-0.04864,0.0023,0.0023,0,0,2.000,*03
$PASHR,HPR,155529.60,52.24430,0.08759,-0.04261,0.0023,0.0023,0,0,2.000,*02
$PASHR,HPR,155529.70,52.24598,0.09855,-0.03950,0.0023,0.0024,0,0,2.000,*0B
